# ineq_coeff, obj_result, params...
1.300000000000000000e+01 1.226010404309363366e-10 -1.570801421661306208e+00 4.214497855815375615e+00 3.226313141928562889e+00 1.405549648184621248e+00 2.120104774482109988e+00 1.003677946027623724e+00 1.309930239892890480e+00 1.018857035062441740e+00 -6.470571127540993839e-01 -2.384250527534432784e+00 1.936491768751340548e+00 -3.286400158605478072e+00 -4.857511707592835903e-01 1.341919522212703830e+00 9.665374613114838809e-01 6.817266850175021653e-02 1.236078523527909923e+00 -1.570799280621242078e+00 -5.691542316988485339e+00 -1.780620924941499039e+00 6.696234223761224347e-02 -1.660106228699119280e+00 2.826616599769661509e+00 1.970467873547897764e+00 2.020932850783189405e+00 -2.569260532369654015e+00 1.748024185945294739e+00 -2.012904271687820934e+00 -1.410869399020342196e-01 -9.034088750990915129e-01 2.999817402461221416e+00 -2.123615778789577302e+00 2.597195082220197460e+00 8.532248685395110721e-01 -1.570792985353401283e+00 7.121308995745642134e-01 1.022132030760211974e+00 -1.319328665707261150e+00 -3.437278410020164543e+00 2.517830739665219753e+00 -8.669703939190178676e-01 -6.644585994125312700e-01 2.690438539122941286e+00 -4.711554138172643208e-02 -6.081856238951195426e-01 -2.437449143925623840e+00 2.498748839907058428e-02 -5.245218741261011841e-01 -1.437718070242302248e+00 2.549083807724304318e+00 2.254140532449321999e+00 -7.653544145250887887e-01 -2.380897371607830770e+00 -1.480617658438216910e-01 3.039264611964058282e+00 2.048319728643537285e+00 4.484268864577981795e+00 -8.830500352808248188e-01 2.171714547066041501e+00 -1.940246845375729556e+00 1.167562786128398811e+00 1.310038221535817504e+00 -1.362176705073378236e-01 -1.302643886372005788e+00 1.079127956548797229e+00 -1.973210120133324641e-01 -4.060127567948849325e+00 -9.227992794336145055e-01 -1.099273987684345144e+00 -3.017982750563713790e+00 -3.117230670920344560e-01 -1.680127995350050529e+00 -2.573599172899049492e+00 -5.192395447515706586e+00 -2.731977199491026354e-01 -1.238774035695555886e+00 2.702638310474683170e+00 4.804820002778514620e+00 -9.066978368714407877e-01 1.778660155431372347e+00 4.735313858935914055e+00 -9.766878995550923315e-02 2.805620349108833289e-01 1.283116693995987045e+00 -1.509635445277925703e+00 -6.370389791544807112e-01 -3.886025403108068321e+00 5.355980627577415776e-01 -3.726304476415486233e-01 1.911058335229028904e+00 -4.316267949008706140e+00 -1.289029825763190251e+00 -7.581786706662219100e-01 7.441591364618471705e-01 3.045867418375004743e+00 2.163456992114023869e+00 -1.186886409949154675e-01 -1.164861853269670011e-01 3.948087220433012412e+00
2.600000000000000000e+01 1.356389840794026025e+00 3.141594481432173680e+00 -9.290324904764007616e-03 -4.390918808559744931e-04 -7.371508675541886893e-03 -1.550785261349001956e-04 -9.434766260152216422e-03 -2.237365034789503149e-03 -1.562072401508078287e-02 4.565243593585473388e-03 -2.238689709136639904e-03 -1.991557562247615820e+01 -1.816090264500305906e+01 -1.329112891168542809e+01 -3.831783288690459255e+00 -1.895635426628031439e+01 -9.352503697651272319e+00 -1.082609939045427261e+01 1.570794275956709951e+00 5.071046516884839678e-02 7.349019349693134417e-01 3.348991141057445775e-01 -2.734543309239866105e+00 -1.081594497901751106e+00 4.827041619852486254e-01 5.072196445519323582e-01 -7.225782606440810385e-01 -2.986848659588990706e+00 3.010746319378184155e-01 4.664233078772221042e+00 2.824104826125182210e+00 -1.394956021777375543e+00 -4.032050824477209972e+00 -3.632223277666213779e+00 -3.347752764851645857e+00 -3.141576709270025081e+00 4.665963754702296545e-02 3.254447868094118707e-02 -2.434035594279601589e-02 3.338110983004583584e-03 -7.129998614847793403e-02 -3.301078835669638001e-02 -3.838856127606884994e-02 -1.482663475150728695e-02 -7.207067646657483798e-03 6.443788425755078819e+00 8.916195243166445294e+00 7.506348055926389762e+00 2.568589979005857948e+00 6.726130429952257295e+00 4.842564045541053019e+00 5.966497568428142273e+00 -1.827322007804937032e+00 -9.397010734047464009e-01 1.444323166945868708e+00 5.596541065781999169e-01 1.235201435670130188e+00 -2.565566224713417665e+00 2.419788902566045730e-01 -5.201456982877228796e+00 -4.220929442856878211e+00 -3.577718950791257235e+00 -2.458166839347482036e+00 -2.926878853019324378e+00 5.106539061993151801e-02 -2.843013339083474644e+00 -1.658482453526545441e+00 4.001903521165659505e+00 6.490762116334037879e-01 -2.042049364315412507e+00 2.112183598961828057e+00 -1.919145572669183064e+00 -1.386478154546428865e+00 1.436968688517256565e+00 2.518790013921375692e+00 2.881377803763074397e+00 -6.806601074002900376e-01 2.254374142417994165e+00 -4.057485525474975874e-01 -6.870547277002005959e-01 -3.209612681875462670e+00 2.064213142183187522e+00 5.609504877765150166e-01 -6.237491207481812294e-01 -1.011838018683880458e+00 4.849652882131136322e-01 1.646848987615619153e+00 3.885417262430776453e-01 2.719889192701615332e+00 5.422562022287957112e-02 -4.353838772216056086e+00 -1.631021282020792995e+00 3.459332914820165694e-01 -8.237875456820146214e-01 -3.934057491902888115e-01 1.910081041892636389e+00 -1.617985311443699503e+00 4.258783789689094768e+00 -1.302868294188690879e+00 3.351279896115732182e+00
2.700000000000000000e+01 7.760547759971814230e-11 -1.570794965765912377e+00 -2.058648982972885122e+00 -7.234189757711009250e-01 8.261850144003660690e-01 -3.068695441440859817e+00 2.161896662294292337e+00 8.867228869952578085e-01 -1.513391086530302410e+00 -9.559759609485514176e-01 3.125182092308686155e+00 -7.976769873105343800e-01 3.414057352714666926e+00 -3.025087813868753694e-01 -3.187509302230014718e+00 -9.459647746663721879e-01 5.069092177124578935e-01 8.003186709159955115e-01 -1.570802490601851620e+00 -1.383044749699345655e+00 -1.246056606295224523e+00 1.739428445403851331e+00 -6.576998078052139762e-01 4.399007238266589570e-01 -1.477229155372338676e+00 -1.171638824051012717e+00 -1.635994855735057207e+00 3.749983803352429645e-01 3.206275085163669658e+00 1.204945216002997060e-01 -9.947256188347622929e-01 -6.907317226292630785e-01 -2.395147358773236146e+00 9.267410975756611435e-01 1.774747633157905291e+00 -4.712387321596948730e+00 -1.764654637716185290e-02 2.101345387797197983e-01 9.597178241320294401e-01 -4.683313887709705803e-01 -2.350841403356909165e+00 2.259234297261837610e-01 -2.939754101826100641e+00 8.353878290213971602e-02 5.636899446473099262e-01 -2.124733018299516107e+00 5.133705157237322680e-01 -1.146118524873845912e+00 1.416724454698262470e+00 -1.870783994399975558e+00 -1.480286592913947707e+00 -8.358036994818495158e-01 4.732756230167265876e+00 -2.893811046913756790e+00 -1.901178027435776130e+00 1.442197368237827515e+00 -6.954979347993929251e-01 9.229150427148710145e-01 2.290914941628562129e+00 6.210192195230770373e-01 3.750955302533802271e+00 6.520609322017077325e+00 2.864022639720950725e+00 -3.268508055826069292e-02 9.351905378364533394e-01 1.810218094914040510e+00 6.131819104451473601e-01 -7.170472539612782192e-01 -5.086357481614780379e-02 1.067348398695476153e+00 1.054801626880927046e+00 -6.863403281806513823e-01 -1.398999029473259492e+00 -1.605910957562734831e+00 -1.135436583169818103e+00 -5.859808934947812187e-01 4.284661078857701644e-02 8.881611364863838398e-01 9.907169723546505047e-01 -2.622710598977400664e+00 -3.240782974429181618e-01 -2.014391734642399623e+00 2.687833849300616862e+00 -6.195744124708434386e-01 -5.379004893524753639e-01 -8.248613503193686913e-01 -6.741473097571387685e-01 -7.465080122151068753e-02 2.436547044844673326e+00 -2.385193959890485438e+00 1.901973229628784123e+00 -2.253020461381537221e+00 1.160076889686628004e-01 -8.669764764021505865e-01 -1.579081547643981454e+00 -1.779838248486498076e+00 -4.857560463527291539e+00 -1.744283366657692680e+00 3.547469995650538443e+00 -2.841542052865867474e-01
0.000000000000000000e+00 1.650748757979173531e-01 1.570781515387986049e+00 -2.174265909981944578e+00 -5.346517898357488363e+00 6.394459371857922569e+00 3.172016584010997065e+00 -8.382387024184783542e+00 7.221280833301652047e-01 8.694798653050415105e-01 1.314496846948599806e+00 3.786872674858573706e+00 -3.622795731560668919e+00 -1.553849467685286978e+00 -2.735448742549060341e+00 -2.044143892983837141e+00 -1.649851850831242306e+00 3.380022477982020490e+00 1.704636502820449651e-01 3.141597838185325120e+00 3.562673741442670683e-02 -3.661425435946066842e-03 1.027141788744410575e-02 -2.833365090498182748e-04 -3.797015781696791437e-02 -3.130580734889330807e-02 -2.311403221068121516e-02 -4.552413056825637891e-03 -1.392834386909379274e-02 2.546062575559258434e+01 2.541804690242925702e+01 1.704130332877446818e+01 5.768988795012456094e+00 2.457587762558002353e+01 1.212512486641612242e+01 1.371847755646899714e+01 -3.141537421069664493e+00 -6.840272282690070677e-03 -7.803216195435842828e-03 4.400983885753388669e-02 -1.688220915867408994e-02 -1.034919844103073805e-01 -4.475177122578083422e-03 -2.799563849003564031e-02 -1.074328376279935771e-02 -1.667961432185938175e-02 -2.223667337516654996e+01 -2.230715637468984625e+01 -1.580485913268504206e+01 -5.413563708202230096e+00 -2.134385391838465296e+01 -1.062783355365401583e+01 -1.264409578702692194e+01 -2.134063190131318510e+00 1.573460589885468552e+00 5.971490547465939658e-01 -1.499775914204149130e+00 2.273153366840060752e+00 -2.859821701782066850e+00 3.996422132679917194e+00 3.831508105327801617e-01 1.195485145167635821e+00 8.925034202530853777e-01 -1.666280402616761913e+00 2.005615093591862852e+00 7.216918626468444842e-01 9.280967393656902598e-02 1.296170729953910694e+00 -6.269286562370439686e-01 -2.749006489710224432e+00 -4.091598582235945747e-01 2.029598502549068595e+00 -2.641183761819816844e+00 -3.444064789585565278e-01 2.040938589506503309e+00 5.924752084267461250e+00 3.844783055260604154e+00 -1.295574521832306258e+00 3.535232080371136121e+00 1.616899193657640454e+00 2.318968085973497573e+00 2.526326978111942623e+00 1.187330043009859892e+00 3.875816296109136500e-02 -2.786282483516391739e+00 5.977288788596969438e-01 -1.971111014015222429e-01 -1.067356433622425493e+00 1.571706906480415666e+00 -8.731197103714838370e-01 1.854720203862995964e+00 -2.246675502177578887e-01 -7.610065545801146802e-01 -2.909809290296637041e+00 2.471967126847233853e+00 6.650286681292545410e-01 -1.272221257749621026e+00 -2.821230599631592728e+00 2.437189663161472286e-02 1.362111612649294257e+00 -4.761196755649409473e-01
1.000000000000000000e+00 1.686970674263932324e-09 1.570775078761109445e+00 -2.473686510134977812e-01 3.065577885618455539e-02 -1.026296252161223999e+00 -5.578535830955884123e-01 1.959935438906316441e-01 9.227490640970945623e-01 -1.610225896077614793e+00 -4.700702687741963037e-02 1.981986430758658768e+00 -3.922789666626381955e+00 1.587909887482125137e+00 5.258084325840525763e-02 5.747748596096283746e-01 -2.643274487209665402e+00 -2.314227797591275504e+00 -1.880026829583610892e+00 -3.529331296236021487e+00 2.118036043821359904e+00 2.941120171524401750e-01 -2.340992102844598133e+00 -2.007331743376273292e-01 -2.246521355545120446e+00 -2.792340488069490423e+00 -2.086298535241741359e+00 1.586581891408334943e+00 -7.820474267868934293e-01 -2.392138080918096765e+00 2.128909757389459756e+00 7.756382110581681033e-01 -1.249443732016953579e+00 -1.840331259209242731e-01 1.725755716283056407e-01 6.241365598957274941e+00 1.570752504088331003e+00 -8.085203234444205966e-01 1.565988271048896596e+00 -2.339370093949007856e+00 1.466883328465041769e+00 -2.045171657893281925e+00 -1.759924421976391429e+00 7.590746343137246832e-01 -2.467945731482171501e-01 2.242840007519876000e+00 -2.001406220163508998e+00 -2.241265973403833822e+00 4.604570890635515390e+00 5.323982597236057712e-01 3.671498242911810372e+00 -1.301701253341488673e+00 -3.031719808261222671e+00 5.363903703537632461e-01 -3.120441441691704232e-01 1.035505097537903901e-01 8.575904254506078184e-01 3.446036118449439023e+00 1.125662672625213689e+00 -6.806660358054226201e-01 -2.648637763641888132e-03 -1.703104335567902528e+00 7.545757780170347928e-01 -8.374251961795494692e-01 8.587478129839050123e-01 -1.111451382072035754e+00 -4.697813153973071087e-01 1.763292912153362757e-01 -3.117705676117633828e+00 1.669494713614387837e+00 5.412490595839267726e+00 6.941704503128545145e-01 -1.222199344364974793e-01 -1.742019874718725714e-01 5.542088837121084133e-01 -6.003899302425442785e-01 -2.152984499710928756e-01 -1.567321670397306077e+00 2.321245296939191682e+00 -3.432539069808861476e-01 4.172867059046518001e+00 1.384475621218374641e+00 -2.018810016562183840e+00 -5.040857503094615666e-01 6.820653965010405884e-01 -1.370874681394906869e+00 -1.666166728940671637e+00 -1.747562085252315489e+00 1.348660572444130290e+00 -1.027853385621867011e+00 4.172788585072560785e+00 7.999079200828139724e-01 9.464396151717802130e-01 1.964599733696696049e+00 2.679022415433768511e+00 -2.615658756401419982e+00 5.896999906659313728e-01 8.481130561148133573e-01 2.402436438006476660e-01 -3.523887580910475492e+00 3.724384843829399716e-01
2.000000000000000000e+00 8.227463155208170065e-11 -5.252028285813220565e-01 -5.869063914082077275e-03 -3.497618728427952739e+00 -1.725419657551701791e+00 2.942234878995714009e+00 1.760616361637114213e+00 -1.702726242240634846e+00 1.072749059119096904e+00 -8.516352749225237773e-01 -4.138997595053005019e-01 -6.318773102522702301e-01 -2.095983916472923259e+00 -3.711401359833329305e+00 -3.258729433676132548e+00 -3.203061875374025314e-01 -4.559984773643882328e+00 3.444788135664329093e-02 1.570800192340281454e+00 1.925006863854137773e+00 2.725785615378823135e+00 2.268856684572514160e-01 2.735220729291501840e+00 -2.894415794469589187e+00 1.863293440177655969e+00 8.221590587462135336e-01 1.991443121940696059e+00 -1.152703422868501359e+00 -8.685281959806538943e-01 7.035521119799797995e-01 -1.691054166707689765e-01 -1.507868124049213332e+00 7.607454625177618723e-01 3.087834100620684197e+00 1.008695352327078743e+00 -4.712381671284304296e+00 2.750621863338733597e+00 -1.154917444595144227e+00 -5.038252299097947251e+00 1.400329367365533706e-01 5.209787328675917983e+00 9.707528851169916484e-01 -3.887692979428409301e-01 -3.836082843512159668e-01 -4.209359211103101295e+00 -1.395221359452228471e+00 1.604959624566819343e-02 -2.982913591750588900e-01 5.175150996188664365e+00 2.462818291597203224e+00 4.425276799490590607e-01 -3.482886127702082280e-01 7.027972945639687774e-01 6.641165232036129185e-01 9.961211951393228459e-01 -2.604742983246635113e+00 -5.523259940553333358e-01 2.833379803450148504e+00 -3.396677263776908706e+00 -2.104735734477539033e+00 -3.386433680290557025e+00 4.249992928229206157e+00 -3.058349502858505709e+00 -2.059270914112262485e+00 -3.256888321413233367e+00 -1.522812382852819724e+00 1.909387124087134291e+00 -3.125049068830670240e+00 -3.262137404919531303e+00 -3.253095224974056343e+00 1.275634597369195378e+00 -6.773068965829279753e-01 5.802904954005466687e-01 -2.136519298709649295e+00 -2.468423709385541454e+00 -1.138711655128830991e+00 1.474148112445189174e+00 8.823724211125045791e-01 3.707660507808047790e+00 4.694953004597581248e-01 -1.814299138802450972e-01 1.124358555190878572e+00 1.369705438976023926e+00 -1.370255867523775262e+00 2.206559343937536166e+00 2.374032661561006563e+00 -8.149129148634538522e-01 -4.194716518431687469e+00 1.601342757444712828e-01 5.575937697732050724e-01 -1.238121607910767752e+00 -1.989564274507819308e-01 2.722384834729659087e+00 2.659327820010602417e-01 -1.658058777868104405e-01 -5.064992143849511574e-01 -1.118619718102665583e+00 -1.410041547411053475e+00 -1.936230932709261665e-01 -3.082833917831365955e+00
2.800000000000000000e+01 1.621473728806089198e+00 -5.075997646692953752e-07 -3.314018564662055133e-04 -4.314460025143401246e-05 2.378755652413448544e-04 2.917221794612693143e-04 -2.984967196897215375e-04 6.917567640643280513e-04 -2.834785636439212352e-04 -1.046775411350383232e-04 1.751449421725685164e-03 8.131846466929475881e+00 8.174426838414596830e+00 5.597230064300783958e+00 1.910249302980920660e+00 7.961357370285296220e+00 3.936426273043206248e+00 4.555102661114186269e+00 1.570791635296566735e+00 1.828897783461742366e+00 -1.344248236037353106e+00 -1.852888925833326761e+00 1.794810872539188695e+00 -1.472360158736269797e+00 1.786972089294977861e+00 2.828972205800682760e-01 5.199225885152127802e+00 4.171667582863699764e+00 2.284345356078094080e-01 8.594696021259072838e-01 -3.437143941220130450e-01 -2.329227579964998185e+00 -2.052839970945412040e-01 -5.622425258982860496e-01 9.585295849181241223e-01 1.570796719683509313e+00 6.431211731637191953e-01 1.192748652195848580e+00 -5.600748311853758210e-01 1.490117475097845097e-02 -7.461691549709438889e-03 1.351588433520294341e+00 -4.737027617418448355e-01 2.659887433580966132e+00 -1.458774146242209246e+00 -7.024374515398810193e-01 -5.605588497113278557e-01 4.143813483225025074e-01 -2.915025878784839986e+00 8.788769711746975688e-02 1.292898698047940942e-01 -1.560324039118897721e+00 1.718688735089158648e+00 7.068891627476598938e-01 6.750914748290617329e-01 1.814799663697126419e+00 -1.130874981634776427e-01 9.207596863922443697e-01 -3.070333265978072657e+00 -2.646311080360562507e+00 2.272687455303345205e-01 6.433865737784211225e-01 2.286565172130747559e-01 -8.698907656935823685e-01 -2.012972587541859149e+00 -2.926858152401219826e+00 6.643346308948490098e-01 -1.681247117630016441e-01 4.550448637954723208e-01 -8.758105427319151648e-01 1.196102860830226655e+00 -2.739906061700315143e-01 -6.237952214484629998e-01 -1.451025561456239066e+00 -3.696939012743858943e-01 -2.554682645035911470e+00 -8.822294598488159556e-01 3.472980544053377194e+00 1.049380188557508697e+00 -5.063541200915167018e-01 1.755426554164144226e-01 2.352183136209346159e+00 4.480825613609810132e-01 3.962354637137813773e-01 2.678297332680136811e-01 -5.736949954533658858e-01 -1.217793023169339905e+00 -2.980137129488054981e+00 -8.053445372520359191e-01 9.133884406320729177e-01 -3.094147872841889746e-01 1.679970956003867144e+00 3.462829942863641930e-02 5.163979409264827680e+00 -1.024282135159379159e+00 -4.061403245204830093e+00 -8.500480594550365032e-03 -1.545225946348120161e+00 -1.228517353262960299e+00 -1.621836033319749237e+00
2.900000000000000000e+01 1.262989712813578080e-11 2.055418453144566282e+00 1.230526686872507325e-01 -1.502507926787023385e+00 -2.564756308020212483e+00 -2.900334834606494105e+00 1.804678600453744286e+00 1.023914151186970933e+00 2.600485714386480129e+00 -1.719463780318388979e+00 5.309356193979172245e-01 -2.111580573340479106e+00 1.477121048410386273e+00 -1.175357220202688957e+00 -3.597025820375561178e+00 -1.080015478968254117e+00 -2.923163510591378245e+00 -2.155608943892441065e+00 -1.570795848835484065e+00 -1.906520296932819214e+00 -6.906562623605471130e-01 1.851907921629278198e+00 8.448409292351817534e-02 4.224958901810369483e+00 8.736986399086654753e-01 5.717920171360476589e-01 -2.821099860791751901e+00 2.642903018492936518e+00 -1.561169052232945109e+00 1.162365217853211119e+00 -1.031096851822843385e+00 1.276137947281323903e+00 -2.861994705305083819e+00 2.656642043645752516e+00 -2.390492324755355114e+00 1.570794273761106030e+00 -3.163747449560663783e-01 -1.014929659531365325e-01 -3.020450887499241954e+00 -8.567709851650702202e-01 1.692374068624163508e+00 -1.429888308120655260e+00 1.049058552661215060e+00 -2.824067048468194230e+00 -6.645597818386573402e-03 3.396696203949636672e+00 9.059236911144320503e-01 -3.897344606386980992e-01 1.072759988218294103e+00 -1.662472111626376092e+00 -7.910509442198621066e-02 -1.923649070518077764e+00 -3.963810473594143069e+00 3.949403694107816998e-01 8.577970221628695713e-01 2.837356005415419880e+00 1.171769448586665430e+00 2.549713307101105553e+00 4.120408304825422974e+00 -2.144322827782127128e+00 9.704188231311163815e-01 1.450583884619457420e-01 -5.013893757253038430e-01 -9.049436422411305525e-01 1.353891700826915345e+00 -8.884953177306280647e-01 -3.376732347136131906e+00 3.123405740565311284e+00 -1.742363296510665904e+00 -1.914726799550278691e-01 4.356051270209603032e+00 -1.587147377469880993e+00 -1.367491692941660952e+00 2.699256418555095127e+00 3.098892117688080816e+00 6.380720145286522538e-01 3.507809260206304347e-01 2.105281661852750563e+00 7.607728103406753428e-01 3.209175276625777062e+00 8.637303289519745464e-01 2.155239951868116677e+00 2.579009360664551220e+00 9.894090688066634609e-01 9.915832689989549920e-01 6.902824213687106525e-01 -4.849151213117947057e-02 2.030187833482335891e-01 -3.584150339241859995e-01 -1.910435011795101667e+00 -9.241395631888018602e-01 2.356701085562901810e+00 -5.911433009944889738e-01 4.490190827303117693e-01 2.802942834766399272e-01 3.022479943985604045e+00 -5.566665022099686055e-01 -6.311487136709888202e-02 -4.894502128804072427e-01 1.902376536214812175e+00
3.000000000000000000e+01 7.267508816966028462e-11 4.712391994871244272e+00 2.264518827591964989e+00 -7.822027970296596688e-02 4.347177650561009216e-02 -3.004575954665536397e+00 -4.802418736717367631e-02 1.547030984258145336e+00 3.217333230396980936e-01 5.457177472844121358e-01 1.716970721994437232e+00 1.416098298096412966e+00 -3.134341445989804242e+00 -2.380871364027357995e+00 -1.152028403320171090e+00 -2.615622944368261038e+00 -1.115540819935060490e+00 -2.025292817416779023e+00 1.570797581523676989e+00 -1.023467393928856328e+00 1.091801863110970272e+00 -2.629602030332915952e+00 -7.482211697337203260e-01 -1.976659256528109143e+00 -1.008883343011875988e+00 4.818656691000824388e+00 2.317734967616142949e+00 8.784165546990393425e-01 -1.101895624387697614e+00 -6.644176337592406778e-01 1.632832327092367697e+00 -1.016217815456004203e+00 -2.137023035482119304e-01 -1.574252688432099090e+00 2.283388561210029533e+00 1.570796523272251832e+00 -4.503816005416190482e-02 -3.866923280468094859e+00 1.410355858000055473e+00 5.460324953150073046e-01 -1.116903653962368903e+00 -4.231744713106369016e-01 -1.374499541469380359e+00 9.076690025657391248e-01 -7.071855434822799102e-01 -2.009302994608586912e-01 1.398142082519674645e+00 -2.173913743901921200e-02 -1.355918728642781623e+00 4.230944534082936026e-01 -5.849203297907973331e-01 -5.318466382224275257e+00 5.999971881615959179e-02 -7.048302338848458914e-01 -3.424362748123338296e+00 3.417230966106235002e-01 -1.341774220346741153e-01 -1.121626202300908481e+00 1.919279845058369460e+00 -2.643632644580404256e-01 8.370114427470711771e-01 -1.961616909711237366e-01 -1.512199176791044319e+00 4.431538657762638778e+00 -4.182356359224302267e+00 -5.008373940323614937e-01 -1.318861640817537095e+00 -1.411137959944371856e-01 6.777347968025893010e-01 2.632355190885159235e+00 3.038561669881767902e+00 6.696434418709722447e-01 -5.022356257758796794e+00 -6.626983861094757344e-01 -1.735345111339537949e+00 7.087624157102221378e-01 3.798298386667461335e-01 -9.052670309128362236e-01 -4.186260735662247212e-01 -3.837910314109205245e-01 1.579352537667763068e+00 2.291339817112521438e+00 -2.832788672445322314e-02 -2.629149538005014275e+00 3.260898148435986688e+00 1.338426080163098941e+00 -7.440675486094046054e-01 2.365060343522735753e+00 -3.035560603803305058e-01 5.850064475827357890e-01 -2.585815632340616510e+00 -1.442313476527987470e+00 4.573662513058865287e+00 -1.865733063244181977e+00 3.293746653350774434e+00 -2.467613484063127860e+00 4.208377361190081267e-02 1.563333317922213084e+00 -7.949598381194107333e-01 3.231131333572866193e+00
1.400000000000000000e+01 1.358744687690144559e+00 -3.141503997309039509e+00 -8.535696327261418359e-01 -1.449777170210440502e+00 -2.993892110139272367e-01 -7.543502906713908107e-01 -6.032167523823392941e-01 -7.697763712752663245e-01 -1.012664164363467068e+00 -6.835658157991105766e-01 -7.092430073062153673e-01 -2.968502571008506408e+01 -4.101418009693647804e+01 -3.462601157620403569e+01 -1.119319979272543364e+01 -3.126120243769577911e+01 -2.223583838833901893e+01 -2.846359879368434065e+01 3.141588276824613057e+00 3.110290919769156948e-02 3.261028259603517693e-02 -1.203951112785608957e-02 -4.391358807629044958e-03 -5.443823426206388649e-02 -5.196200830289096628e-02 -6.810280606611053555e-02 3.351072209974609306e-02 -1.471935133418798836e-01 -4.913035349590119694e+01 -4.543769475257070667e+01 -3.215927667712254134e+01 -9.477348769774419424e+00 -4.631075627009180096e+01 -2.329044145495031515e+01 -2.595556555891998229e+01 -4.712398403391848234e+00 -9.523223925695919467e-01 2.758998865328008865e+00 -4.477907576413979740e+00 3.680622376874987722e+00 1.213613231244336177e+00 2.801986353560081966e+00 1.302786740954933853e+00 -1.822271096709866089e+00 2.201743984610772475e+00 -4.086870055551067971e+00 1.498273702687617615e+00 -1.841290435697583661e+00 4.523453916956017729e+00 2.136952406626079881e+00 -1.952969794825745620e+00 2.144837471686831698e+00 1.108942717940803790e+00 -4.905095769941834050e+00 -1.724400175033968807e+00 -5.971580763474293452e-01 -1.770381974818636239e+00 -1.919777296291588886e+00 -1.433932947568652638e+00 -1.953428031971383427e-01 -5.315805151437161258e-02 3.766435615595211228e+00 1.983233658216548623e+00 -4.166028329513908446e+00 -1.696791747848522824e+00 -9.778492724847516193e-01 4.389169715262068117e+00 2.135607437001851849e+00 -2.518080410181903428e+00 -8.090495933507491078e-01 -2.155379754688570237e+00 -1.231457333799824694e+00 -4.766644861357359098e+00 8.512346980574778121e-02 -3.053698970550436931e-01 1.915162434358312349e-01 -2.022667497224729605e+00 1.874163948961874882e+00 1.128390795784032896e+00 2.369713560829012522e+00 -5.809954510452649545e-01 -3.895347004877587338e-01 -3.345944425735146943e+00 -3.240252395547674968e+00 -1.152048018240013016e+00 2.297566169286357152e+00 -4.829255077260537377e+00 -2.368533183372136364e+00 2.314888669559721279e+00 -2.986677794111881390e+00 -1.171068136887755129e+00 -7.147923857503300782e-02 2.047640211732038473e+00 1.639917192834301041e+00 -2.163934922839933286e-02 -2.732611695405930963e+00 1.251869480363082765e+00 1.645122144147447951e+00 -6.836679189961272218e-01 6.245904803045663201e-01
