# ineq_coeff, obj_result, params...
3.500000000000000000e+01 9.032774528350273613e-12 -3.499999844794109638e+00 -1.550000000292852498e+01 9.493689120224057760e-08 -1.219099337744550482e+00 -1.544924011431752398e+01 -1.548724760143173285e+01
2.200000000000000000e+01 9.017231406005521421e-13 1.349999994135142600e+01 -6.500000056330837772e+00 9.999999631388860610e-01 -2.161468422673597445e+01 -2.009430719790693765e+00 1.294756317107021992e+01
9.000000000000000000e+00 5.728810066329970141e-07 -8.000000011105527165e+00 3.499999997047214872e+00 -1.750520730608200637e+01 -5.886461662033449116e+00 1.361831092288472789e+01 3.723063961505923114e+00
3.600000000000000000e+01 2.182254377203207696e-12 2.500000070714337497e+00 -5.500000020405986234e+00 7.500000063963803143e+00 6.927908039766798864e-02 -2.239629622918214658e+00 2.416456438354848690e-01
2.300000000000000000e+01 1.920108516628715734e-11 -5.000000362726356506e+00 2.249999989330931882e+01 -7.999999817214997755e+00 -1.056708266285281184e+01 1.541920343804284244e+01 1.181861452532438017e+00
1.000000000000000000e+01 7.095156919767475756e-07 9.954925066187187976e-01 1.399999936957684277e+01 6.001010324222677106e+00 -5.752459214642653862e+00 -1.134635134214947527e+01 7.511060214300426807e+00
3.700000000000000000e+01 2.259786153757659122e-07 5.999999062441499831e+00 2.200346930898658471e+01 -2.449999974308275341e+01 2.400927714674948810e+00 -4.642335102222140186e+00 1.340308262513675430e+01
2.400000000000000000e+01 7.145808682551546553e-07 -1.995569668560537524e+00 -2.499998197937856492e+00 -1.100348129779229644e+01 9.643167249168049793e-02 1.960562635467065995e+00 6.280206711264968433e+00
2.500000000000000000e+01 3.086420008457935182e-14 -4.500000011705546754e+00 7.999999984264807296e+00 7.499999996765674304e+00 1.240135644318143093e+01 4.511019231874944246e+00 -9.067532253833549660e+00
1.100000000000000000e+01 9.410729484571334069e-08 -3.000002097878064600e+00 -5.002785056160714561e+00 3.999999972524054925e+00 1.485947800274870501e+00 1.088636769877272314e+01 -1.217663757621080123e+01
1.200000000000000000e+01 2.646149965812583105e-11 1.349999996590719853e+01 7.499999814120496211e+00 -2.999999454936169041e+00 -7.594020303342902345e+00 6.232752068756771457e+00 2.553411071788574205e+01
