# ineq_coeff, obj_result, params...
0.000000000000000000e+00 1.252673626817087049e+00 9.677408851158676717e-04 5.993545605352027517e-01 1.516518925731075162e+00 9.542089586595389195e-01 9.631465275970627071e-02 -3.455426738993644942e-01 -4.114709749262084881e-01 -5.679288769546757265e-02 -2.214202198717868039e-02 -3.936258911846100828e-02 2.399935431841679012e+00 3.189512021855773760e-01 -5.693201840221417259e-02 2.761565442768575476e-02 2.425958184757623370e-01 9.138198730754078236e-02 2.266277955029864441e-02 -8.657663714535914282e-04 2.778526309986731890e-01 1.256965728420157191e+00 3.115461560684990028e-01 1.381737338774231993e+00 -3.871232204342012206e-01 6.090368424730664421e-01 5.602765571199695982e-01 7.056965453431177648e-01 -1.561981750922508683e-02 1.047210224028110481e+00 2.757999507096651343e-02 9.127137683333526041e-01 1.547459971438286952e-01 3.369303983932656413e-03 -4.409965009306630185e-03 -4.401583073261458243e-04 1.902897209939783188e-03 7.591921241446550860e-03 6.266655770723249252e-02 7.222250769003810654e-03 7.077881932098620821e-01 1.337907214764593733e-01 9.072741779665030593e-02 1.557874778264960902e+00 1.451109961105341517e+00 1.490264691665931993e-02 5.234623159311720814e-02 8.317365944692342583e-02 4.884011791498614752e-01 1.201736639140839502e+00 8.932283025099042872e-02 -1.992773922236271492e-04 1.148956869581878815e+00
1.000000000000000000e+00 4.892036132853050390e-07 1.570121375424592847e+00 5.097440965658693868e-01 4.670888465650800403e-01 9.936410302314361287e-01 3.170839665821047482e-01 2.383228386635896645e-01 1.549649364415884190e+00 7.735378143004569829e-01 7.926225766845450549e-01 3.684745967170998115e-01 2.233843979080102626e-01 6.283182268143789884e-01 1.827581463429625835e-03 3.705411813896325457e-01 2.837552901411754536e-01 -2.286019514128152241e-01 -1.621942247215411859e-02 2.433176511242837459e-01 1.753833331025843323e-01 7.078005013189530015e-01 8.583705735977217310e-01 7.315236155015691910e-01 2.077190298254584511e-02 8.262821484620754831e-01 3.637099891871582447e-01 3.256386622580052514e-01 1.352814119718552012e-02 5.700068299464796512e-02 2.738397262696468104e-01 7.405650092955393116e-02 1.713556421237383276e-01 8.002130019457220911e-02 -4.702888834636931997e-02 4.564559485609187006e-01 1.571074096757266947e+00 4.158783991328905971e-01 9.119345466842987413e-01 1.425352914841752749e+00 2.691998458244750370e-01 2.156757786512214503e-01 5.099759424388493612e-01 8.971473707479109272e-02 8.315242097020410228e-02 9.561404992295381433e-01 1.546560283904502009e-01 3.672539832867828813e-01 2.388016684515743837e-01 1.151048460458487105e-01 1.017919387082174332e+00 9.040736257443359181e-01 2.726327007556716420e-01
2.000000000000000000e+00 6.776324889137264051e-04 6.768071013705828642e-01 9.233022972910043258e-01 8.909594906290808913e-02 3.817308234666862421e-01 6.619522984879333549e-03 3.764305267929526355e-01 1.167894195519761480e+00 2.381180401595499319e-02 -1.349311533061415408e-02 5.367979242314632193e-01 1.046117524314659208e-01 1.042221921091202264e+00 3.633583627729178311e-02 -6.239646215455502132e-03 7.731764602678705689e-01 2.673724336510520661e-01 1.143465504681476924e-02 1.495312261065526449e-01 2.734456119195540769e-01 2.306104282838086494e-01 1.931044773384271440e-01 8.275461925433968968e-01 5.587451285311549887e-01 6.800190411151736392e-01 9.461417858963575567e-01 8.834949993923861822e-01 -4.058627224371445796e-02 9.134682770699108501e-01 7.320271485067445516e-01 7.572586588128251694e-01 8.116187727185847356e-01 -4.824845156772965965e-02 4.662251298257912707e-02 -5.074975174223501917e-02 1.571873105217393096e+00 2.564639137428361693e-01 1.750757172169287723e-01 4.135444205938068607e-02 1.205115755751393486e-01 8.078191954383449058e-01 5.190208412040009378e-01 6.574118323101337813e-01 8.817692533061298743e-01 2.936352023833111446e-01 3.642558054359252839e-01 2.915400528947060810e-01 2.608199748024341846e-01 2.484449786299277596e-01 2.870292439253244177e-02 1.009061158751319187e+00 4.563187824450479907e-02
3.000000000000000000e+00 2.627818965676251839e+00 -2.547488375942987340e-03 2.745180223813714626e-01 3.210400482634622188e-01 2.391198702386799768e-01 1.735855691146346441e-03 1.594106525897430737e+00 2.513497770150903698e-01 1.518480726999960756e-02 2.169528300953411232e-02 6.836636519572912851e-01 2.523368421768876324e+00 1.546821365334921650e+00 4.252798069303971584e-02 4.002073488718749933e-02 1.056015392720964341e+00 3.682119042739152581e-01 1.203264439181239015e-02 -7.565377016049113727e-04 3.525586518759665222e-01 1.519645655739153778e+00 8.460780788993960133e-01 8.356195073181050814e-01 -1.216371713328611603e+00 5.532069993255110951e-01 8.809392074905878500e-01 1.361082414178010902e+00 4.568970925253686144e-02 1.734471194527701376e-01 -9.585891131558361700e-01 2.535467463077221706e-01 6.896471080005630583e-01 -4.010125041171493099e-03 3.674937691959334618e-02 -8.057266780409685220e-03 9.421774817096649837e-04 -1.512722389843649314e-03 1.493112573440921464e-01 -3.877693766462907143e-02 3.920595223167109844e-01 5.604236119486988299e-01 4.209756849690360347e-01 1.246514853251812882e+00 1.403297930783319103e+00 -2.025715444333853893e-02 2.421537395934559300e-01 3.670329992355690907e-01 3.655396247378602803e-01 1.093397486845576694e+00 4.437908791605063019e-01 -1.080846744327447484e-01 1.253155975506316189e+00
4.000000000000000000e+00 3.003321324968055706e-08 1.068979664025807352e+00 3.708394114771799699e-01 4.009543619548103233e-01 2.711696592663330185e-01 5.504733891783056832e-01 2.562625197629186946e-01 5.505865630004700417e-01 3.014723137165606359e-01 1.058828667149048330e+00 3.032436669486713310e-01 3.473774899100438018e-01 6.406289683994668138e-01 8.995544999652804741e-01 1.576237787393237610e-01 5.119444942296323964e-01 8.399426052662862796e-01 7.252589418627334306e-01 4.712321525881876028e+00 8.392555433405798349e-01 3.790751784332761498e-01 7.823906408918880340e-01 1.192972358101191677e-01 6.445376560752844597e-01 3.000353430975866709e-01 1.104108611501515957e+00 2.841405670112193693e-01 1.023517591090689072e+00 3.209223223538454350e-02 6.972574063381222764e-01 8.736201709880665467e-01 3.401440138169417593e-01 7.903925130680812539e-02 7.035481107940927403e-01 8.022490762835007283e-01 1.570953451659114819e+00 5.544579074222328874e-01 9.454744929516131213e-01 -3.508117128189477268e-02 9.587095047510338919e-01 6.409224439200594814e-01 5.387489476692181034e-02 1.036120563332749489e+00 2.455727941349945265e-01 8.477954079480942706e-01 4.626797011067712018e-01 3.094911353502832405e-02 2.463805507764554314e-01 2.031928167341984504e-01 2.419109288211290509e-01 5.515351093959954820e-01 9.700645492509781809e-01
5.000000000000000000e+00 4.341304214783292537e-06 2.563772461760186472e-01 8.306869768728434300e-01 6.366034467798478147e-01 2.171167287597677853e-01 8.527217565448287351e-01 3.846293962487046247e-01 9.519652579742715615e-01 1.374864852095734336e-01 6.245367886509880506e-01 1.151116245827589757e-01 9.941936858474663685e-01 2.040143284504060406e-01 8.809064368730751271e-01 3.170315767340107227e-01 2.992677503484881818e-01 5.978076645348062712e-01 4.196610297443584270e-01 4.710850344239221776e+00 1.523117171076071585e-01 2.029311071454966975e-01 -6.809429427947333302e-02 7.638821338654552262e-01 2.774263743140710781e-01 5.544316682110878025e-01 1.300499610067239464e-01 7.104784226608770181e-01 3.012747003370601639e-01 7.115638610736488845e-01 4.329226854600609631e-01 5.993000768763089292e-01 8.421428665096031274e-01 5.720220986519244377e-01 -2.720761386908867596e-01 1.150297491084075530e+00 1.571229486982612222e+00 1.356847140375304350e-01 1.428295704431157831e-01 3.427684896036187756e-01 1.153781628716179508e+00 5.103181524976491135e-01 6.638416572836945972e-01 9.907409267462476965e-01 5.030197286228641484e-01 -1.330050621054858218e-01 -6.808528274632524857e-02 4.305633810276637274e-01 -4.203555580468034680e-01 6.430385665347516655e-01 5.850335407313947966e-01 1.682415367976733689e-01 1.156941840211163752e+00
6.000000000000000000e+00 2.445035331977152282e-06 3.458883815583536636e-01 1.858157300685728819e-01 1.043006045696319273e+00 3.640193445452248322e-01 8.203895122794315764e-01 7.219805595948558530e-01 5.023404517203592379e-01 7.905147759574330246e-01 2.167408791103553681e-02 3.670473253653824125e-02 5.824009050406503407e-01 2.297920573106877751e-01 5.538689534917287660e-02 8.405615058968165521e-01 3.404232706255291285e-01 7.281819894798968740e-01 5.745281889138094122e-01 1.571980444821610368e+00 2.346896211649499853e-01 8.409439092254137327e-01 5.692585428654074464e-01 3.441136802952462492e-01 5.642419020958625575e-01 3.352198963454678521e-02 5.740473911376164917e-01 1.113044302297459875e+00 3.991543521845921094e-01 1.017276000029193328e-01 1.913814194390678070e-01 3.285050070852761350e-01 3.269564600550968203e-01 -1.509055459774300521e-02 4.303095345901269964e-01 1.708283320668806948e-01 1.571497654220245455e+00 3.693234915341770397e-01 3.804053813213776475e-02 3.666245309893807480e-01 1.341374936076230873e-01 9.318138029392383226e-01 8.116783634420504656e-01 6.645588647463765986e-01 5.578583713621839690e-01 9.202771583565204361e-02 7.758570178227361946e-01 6.655279474903337267e-01 2.442178808853032734e-01 2.937933201058597343e-01 7.409874584173031797e-01 8.323534659509949085e-01 1.263189275918288057e-01
7.000000000000000000e+00 1.875782063327159355e+00 1.845680727216910105e-03 -2.810647870405519333e-02 -2.770886960550839745e-02 -2.007993470706614242e-02 1.530266420875104824e-02 1.498113414784639996e+00 -2.701645014242317622e-01 -4.063953644869962474e-03 -2.171064033083684730e-02 1.571396802514374524e+00 1.584796026508382250e+00 1.086889069605149416e+00 -7.115717713636553199e-03 -2.680044014210675174e-02 1.458280731564320698e+00 1.362958084212540610e+00 2.651965490185050588e-03 -9.153035805837153420e-04 5.339499296450352928e-01 9.714675032856012749e-01 1.771049928440494137e+00 4.129145308781532325e-02 -1.021775263559224767e+00 1.570767202769062010e+00 2.215848338896039132e-02 3.693586025858988653e-02 -3.026438076574753527e-02 -7.882239627663481518e-02 1.470782397997580704e+00 1.376137037678675651e-02 5.530435213976669928e-03 2.045024964292697228e-03 6.446530970518446653e-03 1.473767921998685691e-03 2.348129099781364501e-04 -1.720965898449312859e-02 5.545323757950166854e-01 9.292698040416834393e-02 5.234767768947162780e-01 9.279721555688973389e-01 1.203703534127215535e+00 1.079400257961345089e+00 1.018415545248028797e+00 2.229276786201334765e-02 4.655629487666012034e-01 1.298159227937857541e+00 6.284791828518629941e-01 1.179232749073860997e+00 3.475586736694955686e-02 -1.784323976458080611e-03 3.223932839482122892e-02
8.000000000000000000e+00 8.752272173673247835e-07 1.571255956145613863e+00 1.218080992209181534e+00 7.695835588698390906e-01 5.549267162343807236e-01 5.013683032292558517e-01 7.486115506244357676e-02 6.147695175447729365e-01 -1.671221761102430203e-01 1.242193001387070436e-02 2.827322137477742414e-01 1.032423201086888787e+00 9.139882237229172979e-02 -5.700436941048171724e-02 3.697360839612585659e-01 -5.412245730932156718e-02 3.534059309208930078e-01 -4.701434244798698980e-01 8.426978899411063928e-01 1.390904672594492630e-01 2.248422240351261037e-01 3.286604875527862624e-01 3.582589851956918259e-01 5.384688139801384610e-01 5.571653357307728704e-01 7.020559917378927928e-01 1.419682200212101257e-03 -7.226747357661290894e-02 -3.628594707475894798e-02 2.733825589767506781e-01 1.531851046139934169e+00 1.534931347898466525e+00 -3.604676885830945254e-01 -2.165553557535583873e-01 1.374779896690075498e+00 7.854673454282564471e+00 1.298844987767687309e+00 1.442411970508272467e-01 3.516729190799074978e-01 1.577064299514248646e-01 1.207437953379082440e+00 -2.636693211120992308e-01 1.292900994174164542e-01 4.922280602180100217e-01 -2.160426651664025810e-01 -2.434670768591999657e-01 -4.025598447417507164e-01 1.419081767678850858e-01 6.988225920009528691e-01 1.061648142558464292e+00 5.880041346557046689e-01 -1.190834539636557166e+00
9.000000000000000000e+00 1.779256657563621502e-07 1.570480966537553646e+00 1.397834489404521652e-01 7.549999971146929001e-01 1.460884648905211858e-01 3.027377567941516578e-01 3.433434893785889952e-01 2.611807185805410936e-01 8.314873523261037680e-02 7.943125025388977356e-01 8.286755709357609412e-01 9.086281288227879838e-01 9.521683092901697121e-01 1.133702981387236797e-01 3.028118694605850814e-01 2.321740497283664856e-03 9.132118199891060550e-01 7.846262581049161522e-01 6.738927295090835212e-01 6.494163563674336670e-01 7.912966635183389386e-01 7.436573691347923010e-01 7.900790678701457015e-01 9.373474376470865010e-01 6.371565914336017045e-01 6.454287296981351396e-01 5.965838452620026988e-01 1.948401425262800413e-01 6.414093486367269392e-01 1.294912159194136492e-01 3.291494314052703096e-01 7.042008907187078393e-01 3.882865035398997411e-01 3.679620088859384408e-01 4.540726007087114713e-01 1.570794764139903599e+00 5.488382212149404138e-01 7.060463949070319156e-01 3.762294728423504209e-01 7.717710277061862190e-01 5.909059591661236510e-01 4.941691546789915845e-01 3.184381768312651295e-01 6.498937332212793017e-01 1.039101895471196552e-01 2.888460106867462573e-01 4.886887172394300816e-01 2.799970918358328786e-01 8.509600197015898537e-01 9.565437883835640198e-01 1.001470812452853965e+00 6.354974278757618000e-01
