# ineq_coeff, obj_result, params...
1.000000000000000000e+00 1.579833026737031965e-03 3.685324410713616272e-01 -9.735932032652102608e-01 2.477512670787432592e-01 -1.941379362845389700e+00 5.129682631769855172e-01 1.096454559684866492e+00 7.229905290619729197e-01 -1.158418886700083972e+00 -2.142342606545900863e-01 -4.993812704750140163e+00 1.698108698524120497e+00 -4.933723311980176440e+00 -2.767947090096125162e+00 9.932920257242142670e-01 -1.959345719454396839e+00 4.683138340810814704e+00 -2.667651667998907516e+00 1.512835056379695065e+00 7.554481667633625164e-02 -1.423409538465987278e-01 1.589780831662216176e+00 -1.637108711275333750e+00 -3.393071579980482810e-01 -1.473313667846090302e+00 9.690093089860597475e-01 4.680573815242169977e-01 -5.504613388920064354e-01 -2.558428286754682035e-01 -4.631974791079374390e-03 -2.456959670709184529e+00 -3.206681130820142611e-01 -1.765399866791884376e-01 1.017092408338205085e-04 -6.940590336921661531e-04 1.627421225287845443e-04 -1.270511257087714840e+00 5.931165839560554719e-04 -3.321867708450434997e-02 1.856103934967075597e+00 2.803557475778390096e+00 6.925385243020586445e-01 1.036374415116060321e-01 2.118484019559108839e-02 -2.822580048196132729e+00 1.363633544242827955e-01 -3.161821540061231506e-01 2.071177296733079043e+00 6.790698899883298445e-01 -8.335727968992016901e-02 3.371467079154856772e-01 3.364546391446662232e-01 3.204861636011840709e+00 -6.911837831130877852e-02 -3.736473206878941355e-01 -2.604948062339362380e+00 -1.354461683590683085e+00 -4.364735987432759811e-04 2.616248806263510307e-01 -2.342638784536865970e-01 2.057749455093734192e-01 -2.708022079506667179e+00 3.542569547915042950e-03 -1.814364441185879664e-03 2.109135970056879271e-03 -2.361025143505993823e-02 -2.491730130978043025e-04 1.469220474741446125e-01 1.212411425517791706e-02 -2.963992400672721406e-01 6.341739836295134936e-01 -1.222431340346374767e-01 9.936495392813096683e-02 2.597609558620943004e-01 -3.052532726166501842e+00 -1.140549218526999697e-01 8.547494554857001381e-01 -2.032460035084895367e+00 4.436202465738898204e-01 1.036840649397334557e+00 -8.188036133221217039e-01 1.080231982566331878e-01 -3.008869181656987912e-01 -7.498868823404930550e-02 -7.119107262380806704e-03 -3.871678356793394893e-01 -2.947572716162952577e+00 -1.745092282362843417e-01 1.905154108250087588e-02 1.642780274112105365e+00 9.783212133291656620e-01 -1.712906344599619546e+00 -1.086186066286697893e-01 -6.076981107853916819e-02 -1.334647369142637485e-01 2.261592316392595059e+00 1.224517158306925591e-01
0.000000000000000000e+00 9.605969897084065678e-04 9.975721307405452931e-01 2.481509363062038176e+00 -3.728814277733210059e+00 -1.605015651550964817e+00 1.324205131799916835e+00 -2.133780496357769341e+00 -8.066220783943597317e-01 1.658345329130401224e-01 6.906907579263660280e-02 7.294513081514298891e-01 -1.482873347323444779e+00 -6.283347651088079244e-01 1.127041062443121078e+00 8.086882790175440316e-01 -5.869020887934522923e-01 -3.832699876277132489e-01 -1.632666252358393466e+00 1.780183998639866427e+00 -1.695711801423368970e+00 -3.646042244039721103e-01 -4.431280471375584895e+00 -8.579812698150796058e-01 5.993263734368082796e-01 -2.356041965657229564e-01 -2.443538589033955599e-01 2.628261329645090738e-01 -2.381349190814749661e-01 -1.934814018002795760e-02 -9.433602498727847174e-02 1.076563510698637538e+00 6.032435003964468079e-01 -8.706955619143448288e-01 1.305854319851004641e+00 1.081207477686539686e+00 2.167910470853995630e-01 3.599922867658665870e-01 -1.122698566623727912e+00 1.714438153489358241e+00 -8.066309136908328403e-02 6.760089321441361543e-01 -4.127786109964671352e-02 -5.736734825524409942e+00 -4.686506167130978784e-01 -1.063879657768691533e+00 -1.844526623888722794e+00 2.554651730340731230e-01 4.342828935997231632e-01 -5.579973370793571419e-02 -3.112138618790921685e-02 -6.645018488694427738e-02 -2.654299510916128787e-04 -2.948378732914709588e-02 -1.114878773780455384e-01 -5.850399642120203414e-03 7.599110860017947722e-02 -6.927932409226092436e-02 -3.675466410246717996e-02 1.530880034040693061e-01 -5.705403614453179451e-01 -3.282929569167019945e+00 3.679455361109652323e+00 1.805788105428440260e-01 -8.636178102277897173e-02 -1.600658614617817443e+00 1.023472601998770132e-01 1.402082583110887404e-01 -1.671062742439679769e-02 -3.134596851684486873e-01 1.999162563521042490e-01 -2.450888505295769348e-01 1.172274048127263935e-01 -6.031180697285400127e-02 9.154300913925697003e-01 1.687635910084995361e+00 1.129578698359306133e+00 7.739215541887634053e-02 1.177571812814621977e+00 2.705757474998458645e-01 5.633926770091457925e+00 -2.051548049379329886e+00 2.730125927405047670e-01 1.761420987357359857e+00 -1.513729744339803007e+00 -1.584793588870492820e-01 1.234678933247050692e+00 2.588311241099873872e+00 1.001434259431013551e-01 -1.767592029056686276e-01 -6.015828132405062201e-01 -5.609430555348240865e+00 -1.039204158464558381e-01 2.355713283957269755e-01 3.202936030971974546e-01 1.557749857463377241e+00 -2.048855299230456950e+00 -1.834118433533986348e-01
2.000000000000000000e+00 1.332482467466977738e-03 8.526473406328022352e-04 -2.469068898982896762e-02 1.582415548236435973e-02 -6.032871748249944016e-02 4.785490963846825152e-02 -3.794621338462407234e-01 5.287573583506177677e-01 1.346255415970803448e-01 3.344322117205388856e-01 1.778921927473147369e+00 6.324974309024413710e-01 5.092370419003130477e-01 2.451548993017067080e+00 -1.378750948365741635e+00 1.889628485665004076e+00 -3.110944060843954695e+00 8.457464169656587760e-01 2.164845601869584080e+00 -1.899116517230112100e+00 1.970013180597154356e-01 6.442091641455884865e-01 5.064334675501104277e-01 -1.015159229249768646e+00 -1.272281561297641694e+00 2.226405684519257300e-02 -1.521560449122826508e+00 8.998183712387304301e-01 -1.059001096515610030e+00 3.969875591012352323e-01 5.353184108760066229e-01 9.879928429961370995e-01 -1.390701451002089861e+00 -5.463081917015749633e-03 8.157476431226074257e-03 2.780123243239425099e-02 -1.212629022306142001e+00 6.713197793902844768e-02 -1.042717473372091891e-01 2.448359184391809329e+00 4.260510123631620516e+00 5.538889193533493016e-03 2.412832413811698620e-02 8.654630732754582667e-02 -1.433349686441182991e+00 8.446172652449297769e-03 2.485551269966378499e-02 7.859320272703433641e-02 -1.858081241824915741e+00 -3.514068660044812609e-02 -1.875789734501637496e-01 -4.769158131563716041e-01 -4.014632257803690263e-01 9.413266907919646265e-01 2.017120098201020950e-01 4.414212179018889293e-01 -6.970848525790359629e-01 1.271333402042994568e-02 -1.994802232471672099e+00 2.210412953100075573e+00 1.102424879720264705e+00 2.128788181341095598e+00 4.196941506431214192e-02 7.403642166030653671e-02 7.197884953151573173e-02 1.035297029031463922e-01 -7.222164364817132975e-01 9.047741440126684243e-01 -2.400356991966298814e+00 -6.145443681459648033e-01 1.208427827944683841e+00 3.454294574383853234e-01 1.579774925773192562e+00 7.124012285514629284e-01 1.099483870544058828e+00 1.701125501111421245e+00 -1.317965119662773521e+00 -8.589643872378398548e-01 2.526349755765630034e-01 -7.782738044040049541e-01 1.556339760780792864e-02 8.924599682020889491e-01 1.106946269561463136e+00 -1.423769092711697215e-01 -7.775381820879888606e-01 4.097626950678808222e-01 -3.212150827880225767e-01 -1.599587238904385700e+00 3.960852785197005455e-01 2.190468283640251701e-01 -5.543345248141850340e-02 9.804328366559874608e-01 -1.232215943718737994e-01 -8.114584500918531340e-01 2.342886132221070894e-01 5.450619875541407727e-02 -1.114070299208205661e+00
3.000000000000000000e+00 5.575052606379138354e-04 2.980328521253136284e-02 -1.098478415276846615e-01 1.623915712618709782e-03 -1.888224477178507499e+00 6.371165448894261507e-02 -5.724526507870538773e-03 9.252314009845964415e-01 2.791580830050962789e-02 2.036702752094360011e-02 1.230527371529652192e-02 -1.133970959461910594e-01 -1.582930770161914857e+00 -9.619349386985522887e-01 -2.459693731287086391e-02 -6.967282830142713934e-02 -3.043337408836476854e+00 -8.558198089597097991e-02 -9.063232229886439284e-02 -3.274662200472959472e-02 3.786157253735777939e-01 9.019824713158975937e-01 2.011441615072735889e+00 -1.350666087021612727e+00 -8.629318363976846706e-01 3.559765838922978709e+00 -2.557829576467136046e-01 -5.402251940749031034e-01 3.217920430492559047e-01 -6.871639256047627764e-02 -4.358938366828182809e-02 5.522223244454702584e-01 3.478066145184747771e-01 6.382208903362822650e-01 -1.624347351288672137e+00 -2.092155632121915687e+00 2.250137169386723091e-01 1.072871669103120151e+00 -2.534976819470272091e-01 3.839737450810402908e-02 -6.143539785906929618e-01 4.357243117506969909e+00 9.234062318661384605e-01 4.665295470469113526e-01 -1.032139813172798570e+00 6.359898998037331885e-02 -8.036745471343481259e-03 2.306615653963857149e+00 8.077632103404631600e-03 -7.473559124634207018e-01 -9.691902454233678466e-01 -4.016943068374613235e-01 2.424014860119632353e-01 2.937047424769750892e-01 -1.115331727937814765e+00 3.165136278423119620e-01 2.658022819554259009e+00 -2.773352540460419235e-03 -7.208809713766080318e-02 -2.949095681090269094e-01 -2.207968232579593959e+00 -7.176159017253932459e-01 -8.578075110748832957e-04 -2.155080282893135756e-03 1.099227745231353380e-02 2.116693230529294034e+00 -6.320930831327690180e-01 2.414322934433990042e+00 6.032067430870405866e-01 -9.400242880935134604e-01 -3.834011106694792254e-02 -3.181935411909022071e-01 -7.200064390131664105e-01 2.019790580562928067e-02 -1.947203461247244693e-01 7.817722305931372739e-01 -1.758775056409597193e+00 -1.967715012019324750e+00 7.679737027675173633e-02 -3.771030364415769304e-02 5.152091257803606550e-02 3.450453764105772606e-03 2.028601679805404623e-01 -1.196243962229420754e-01 6.158625740180955210e-01 4.054774088446442271e-01 7.212285608391767466e-01 -1.468696806802648018e-02 2.183480746078608981e+00 -3.392125623538135037e-04 -7.878928376460194727e-01 -3.220127693096438981e-01 -1.382944820630692906e+00 -1.750641723350684353e+00 -1.495849326039546234e+00 8.547586714565738042e-01 -4.505307594946781791e+00
4.000000000000000000e+00 1.001875344035507709e-03 8.476988995075429578e-02 -7.941218607706272692e-02 -9.566650766390666361e-01 -6.896839934124676663e-02 -1.792431080782388997e-01 -2.216258484535663792e-02 -2.285744544637255071e+00 7.430729558733638329e-02 4.634681280228086786e-01 -1.218519725398543724e-01 -2.583772517117925438e-01 -2.019379625787371069e+00 -2.047301013228014277e+00 4.857914185374490601e-01 -1.518972160100930113e-01 1.329868442813519458e+00 -4.420250984170170372e-01 -2.677162965719662724e-01 -5.502774743144776826e-02 -2.357737997501121660e-02 -1.299712610367049770e-01 -5.293841862197629089e-01 1.061235758674854007e-01 1.413886549450633079e-01 9.677156527580712542e-01 -2.607603802351258881e+00 -6.629954628419894025e-01 9.042182338634814631e-02 7.713541490653115229e-01 9.814746790419139055e-02 -3.802151132214915741e+00 -6.868609037015594998e-01 2.768429755586475100e-03 -2.344836629950698692e-02 1.372704886627073607e-02 -2.304201742627176586e-02 -1.882074565832084490e-01 -3.710357484142977058e-01 1.137417987805627306e-01 -3.585654276077011593e-01 7.554508581421394808e+00 -2.245047887702466549e-01 -1.199953019876504323e-01 -8.263683770214906577e-02 -2.203854442871233110e-01 2.638411012160087221e+00 -1.518267033648496245e+00 2.176606037706962926e+00 5.413356897739547424e-01 4.179910496381728652e-02 -5.216101416022927290e-02 -7.424452273750311582e-01 -1.354742782345151608e-02 1.658203319468046222e-02 7.523656429447869165e-01 6.373707404298961654e-01 5.492956027676790948e-02 -3.264735524739991734e-01 -2.274696570940937246e+00 -2.286516717050044001e+00 2.321127174662950932e+00 -1.079496574502330386e+00 2.246360512786980568e+00 3.451376512913431949e+00 -5.101809374229699517e-02 -2.013124287400517298e-01 4.705494390488405010e-01 9.840258265839847418e-01 -1.116958731420053530e-01 1.416787686079156172e+00 2.608811523754712702e+00 -3.995167314670644565e-01 -2.977805543878724384e-02 -2.253384061936609950e-01 -1.118046842161244392e+00 -1.770923964145000307e+00 8.899352105009762370e-01 7.258362817862380745e-02 3.322654223198572010e-03 -1.767335323808143788e-01 6.864933036329635627e-03 -2.075482934333901935e-03 -3.497485943253921415e-03 2.032390535786649660e-04 -1.373499047717021970e-01 -2.821808111185069023e-01 -1.129081481849245061e-03 -1.099243006259345221e-03 2.292355945486684199e+00 -1.633957070882397777e-01 5.326016522811799492e-01 -7.503539094598048187e-04 6.528877461099129136e-03 -2.939069659185949757e+00 -2.733936598719926891e+00 -3.576298311751412162e-02
5.000000000000000000e+00 2.436105398973653635e-03 -5.076225465745027865e-01 -1.708607051650063102e+00 -1.429203369808753898e-01 -1.124144559727617398e+00 1.688034131817627737e+00 1.890858466312327568e+00 -3.172724952366077211e-01 -8.475899252754466318e-01 1.102545357354528743e+00 -3.540483481514414971e-02 -8.151089522108263125e-03 1.376822741192224919e+00 -1.580723243365934172e+00 -1.088587216828206250e+00 5.298757029699111554e-01 -2.702742314179812921e-01 3.527718003581442607e-01 5.664002652640862806e-02 3.336616764093914417e-02 -4.679354663909152667e-01 -5.653399135295487099e-01 1.854481177019177418e-01 -6.823781502494328244e-01 -2.307023348248037120e+00 -7.232749450029417326e-02 1.265430844236153485e+00 -1.711659943828971020e+00 1.327633296580434497e+00 5.918327078087838977e+00 -2.634662627541108915e-01 -2.455889441540810014e-01 1.026585943929644973e+00 -2.218573286505000873e-03 -2.125754511643915615e-02 -4.173081950713568994e-03 -8.566915664146759757e-03 2.035298889280079127e-01 -4.716892339935728484e-02 -8.511794999174947252e-03 -6.239540608259762887e-03 1.671097280428505361e+00 -4.966283762961395398e-01 -2.054372829220531271e-03 -1.922980699908376223e-01 4.684752646762374573e-02 -4.009912273594665066e+00 -6.713699155296483090e-01 -1.601228821852012540e+00 -1.656962826643350484e+00 -1.883530869936580476e-01 -4.429306647857834678e-01 1.798991690660066423e-01 -2.836226612441528766e-02 -7.495312738227702387e-02 -3.996820608797427288e-01 5.992217334769418535e-01 8.321672396516380799e-01 6.067409410962263383e-01 8.205561363900043537e-01 4.079555588846857095e-01 4.042688481993005345e-01 -1.642707227839174555e+00 -2.805650525775259752e+00 -1.169252314875678378e+00 2.993699881433558446e-02 -6.044639300169997453e-03 5.277475088924647728e-02 9.226371747991669869e-02 5.247778559161803136e-01 4.823975709961628722e-01 -2.836466529565134120e+00 5.057507279198008909e+00 2.791721412353039694e-02 -3.176660857849112340e-01 -3.372187193307418784e-01 2.456024049896818884e+00 -8.795058295421041006e-01 1.031322203557446388e-01 6.457901411489086474e-01 -4.130485719898892683e+00 5.434609162691993456e-01 1.001474297438865513e+00 2.948213806940447879e-01 -1.209914257282041494e-01 -4.132322044268293304e+00 3.068608009238002823e-02 5.182584002399709400e-01 1.096971279955194500e-01 -1.006304615643860645e+00 1.922544748880867127e+00 2.297319509618117372e+00 -1.979704744390906046e-01 -3.239318133066977357e-01 1.738090446612833739e+00 -1.868126597598291916e-01 -1.918151924764173732e-01
6.000000000000000000e+00 2.761494219527094174e-03 -4.850172891739237269e-01 -2.652507810833215629e+00 1.458626631979961896e+00 -1.347562819933269651e+00 1.197144580418374904e+00 2.210188756248069097e+00 1.864313761862645621e-02 2.750226709435834582e-01 1.000600891977500462e+00 5.773191427012490662e-01 -1.619450908643343512e+00 -1.606391945873724136e+00 7.785971121667665251e-01 1.083183036339503191e+00 -9.300579456135986689e-01 4.426684310343960427e-02 8.368099783858566967e-04 -2.224653671394198451e+00 4.069217334609752101e-01 -2.096864755051386364e+00 1.109086383490567762e+00 -8.788020491975190307e-01 1.154950290606469032e+00 -5.914974437914602978e-01 -4.660292623623042696e-02 6.786134625426389899e-01 2.267229550379161296e+00 2.695965923618384164e-01 2.286056925136262574e+00 -1.190691579815745582e+00 2.751177011835369002e-01 -1.180413377374725625e+00 -2.801964533546608127e-01 1.448744677193384081e-02 -3.982636926995700710e-01 -5.621501579962266959e-01 -1.023095920655576974e+00 3.496461654149559672e-01 -1.962711361553421296e+00 -8.592660604569354321e-01 -4.317451608363268356e+00 -2.499855973625690342e-01 -5.599222070885540026e-01 5.207567349351810426e-01 -7.143902950487309722e-01 4.665737923519153174e-02 -1.647706808781694399e+00 6.179836706006857083e-01 4.445264891942651841e-01 2.600925962276204650e+00 4.209577294733021224e-01 5.051227102629732846e-01 1.482875070366616921e+00 -9.439953965829789295e-01 1.290816980520718971e-01 -3.175652487139612457e-01 -4.439822139593610495e-01 -4.129776279511805925e-01 1.134790981181030389e+00 1.199751772531847116e-02 1.827419685400210603e-01 3.050109755408415141e-02 -1.698941304808720965e-01 -1.041341759822004415e-02 4.650329560801028661e-01 3.065107357849330971e-01 -7.383662336646083790e-02 -5.998083906779432262e-01 7.424567055014302808e-01 -5.443861618579985961e-01 -2.282419302537627814e+00 7.187716626377056717e-02 1.255492012914924405e-01 -2.870478105485285703e-01 -1.881129169091098730e+00 -2.608768185591334277e+00 7.706684796963730877e-01 1.517189009876858397e-03 -3.239471114892972792e-01 -3.540061770431773280e-01 2.073080469211209531e-02 -6.747691482253594802e-03 -6.239785328166238404e-03 5.202885840160820230e-03 8.836877072549206291e-01 -1.847280842925098088e-01 8.303661854155222621e-04 -1.467409421588277557e-02 -9.892607196884602994e-01 -1.959483216157586583e+00 1.772176462610677072e+00 6.759999495248327772e-01 -1.633039980237144251e-01 2.428811531183368455e+00 -1.519917242137268198e+00 -7.699510271706165865e-01
7.000000000000000000e+00 6.493807008556951033e-03 1.098769552221619428e+00 -2.064440041297278317e+00 1.090415391157637304e+00 -8.150006787176526935e-01 -7.174563769963002713e-01 7.082923053124766666e-01 -3.028619041951081600e-02 1.043102149671292889e+00 1.808924798357011143e+00 -4.888835451859473435e-01 -3.032452159954858839e+00 2.034003581236174807e-01 4.093170222565041816e-01 1.967485650319388713e+00 3.360164717360067388e-01 9.040157654171317864e-04 -2.810570771645464205e-01 -5.354627607690829461e-01 -2.583538492464136360e-01 2.036809677642569261e-01 6.742146939909807735e-01 -2.150152805794820488e-01 -1.749197378394518276e+00 2.862679304412545367e+00 1.429764106935892641e-02 7.747607609666060657e-01 -1.605596305838395965e+00 2.845208803958249710e+00 3.067759283339662968e+00 -1.564297084430088247e-01 -2.404200448652135391e-01 7.993213935609372323e-01 2.531948833044690428e-01 1.641321070081387112e-01 7.230142672917638791e-01 -1.616703952000153599e+00 -6.007597111083228247e-01 1.499995208179258466e+00 -1.495594661555128768e+00 -5.236419109754631984e-01 1.277654832388698258e+00 1.415590131136709395e+00 -1.643166504490492841e+00 1.315081740255132026e+00 4.315581053543823820e-01 -1.603711185757218161e+00 -4.839461723081365796e-01 -1.399396355036935380e-01 9.679728752627629780e-04 1.948757535585602663e-01 2.525484984056717286e-01 -1.481919422915208284e-01 2.957004942542712733e+00 8.834912418467599782e-02 -8.235210921127503747e-01 1.069107151014260015e+00 -3.626359454314740782e-03 1.734986524159862542e+00 2.966691372156620154e+00 -1.557204959356302432e+00 -1.593552950702230020e-01 -1.048648622778392131e-01 -3.623821043631408334e-01 1.609133121527904497e-01 -1.174732135862514432e-01 1.741350935597420907e-02 -7.695087947738353529e-02 3.316359515000964486e-01 -2.402435085601862252e-01 4.005648224752508257e-01 -8.438363016782804982e-01 -3.764034760775710531e+00 -8.231316381707246346e-03 -4.106123328482014778e-01 1.278335560215604350e-01 1.281610668989978885e+00 -2.644088274525199456e+00 -9.600359692576793808e-03 5.984490779833779445e-03 1.618617538890693500e-02 5.805354125708633156e-02 -7.476873226708079523e-01 1.509774542499682681e+00 -1.659647663720930755e+00 1.221549997839128876e+00 9.710866106000051179e-01 1.485437211788215028e-01 -1.109379603776170509e+00 1.263878789824441906e+00 8.998853122428380757e-01 1.577373260112051367e+00 9.756499746248873395e-01 7.748790427497191935e-01 1.043840923921953295e-01 1.107650769289012294e+00 -8.204695112662043766e-01
8.000000000000000000e+00 9.671032680689251038e-04 1.548637819548664418e-01 3.115760305109599448e-01 4.616031537214027036e-01 -1.508909078696927919e+00 -9.745445319366905501e-01 2.655201315788075167e+00 -1.703224725752445545e+00 -1.530061926995544885e+00 -4.229247190712834281e-01 -7.387018054362295416e-01 6.780989983041191271e-01 5.422788692827361888e-03 -2.078211003749963204e-01 -1.274565957083684808e-01 -5.785522977866368322e-02 1.197898111719634395e-01 -2.977466888127449085e-01 -5.477616107648630023e-02 5.306084148596106331e-01 1.453788163698988278e-01 -4.137420521527180317e-01 1.666110904233067125e-01 -9.941809374492948104e-01 6.648843662732487614e-01 -1.845102318308275424e-01 -1.133601018279680517e+00 -1.378322249367244512e-01 3.028034020408777227e+00 -2.901834927359960403e+00 8.453601839983408972e-01 -6.956826413479009208e-01 2.242112233630344509e+00 1.235096214468425213e-01 5.779346521783702562e-01 1.806911232717742344e+00 -4.820282988469267171e-01 -1.185454161587529587e+00 1.072993552015067742e+00 -2.140774179159920521e-01 -3.115599008148329241e-01 -7.677198207754465376e-02 -2.926395291030998158e-01 3.853169622816413398e+00 -1.043867903609808190e+00 -1.485711343549884766e-01 2.892466179041137675e-01 2.115463883585245952e+00 -6.000615561837924217e-01 2.133253717930778601e-02 -2.045527886263202866e-02 -2.766511728127425684e-02 -9.306870025776821723e-03 3.137613797834380627e-04 9.420117450101170298e-03 2.261775289028944598e-03 -8.815903974737781743e-03 7.987437330706489980e-03 1.662756550503284303e-01 4.447288285654864282e-02 -2.300729720145610335e-01 -1.341609505736794716e+00 2.090174179647644181e-01 -6.315910557492518951e-01 -5.280127411423249484e+00 1.188776518699237617e+00 1.274676368938815717e-02 -8.272142117621462676e-01 -4.501241003441764921e-01 -1.720222323812163001e+00 -1.880151386138403935e-01 -2.217181624537222007e+00 1.956393383588448609e+00 3.159746109719899776e-01 -8.915745359854277963e-01 5.962736398997157128e-01 -1.128872736690995859e+00 2.129228341405935865e+00 1.276235537589916369e+00 3.697204148987215389e-01 -1.213853285225946488e+00 3.408224363779844834e-01 -2.895319756354868823e-01 8.261556731887409466e-01 1.134770559581153915e+00 -1.136054870749523937e+00 5.775033008623975395e-01 3.496191718835021334e+00 1.575464909977887518e-01 4.615568435193213581e-01 7.492810254506851453e-02 -2.411006015579399142e-02 -5.567558739306326387e-01 3.852370695511942444e-01 3.056659023691684074e-01 8.972278901638311432e-02 -1.980189659352953047e-01
9.000000000000000000e+00 1.267923890183375590e-03 -4.718583047141510778e-01 3.694008152509828391e-01 -2.630102740186247789e+00 7.393854082009014839e-01 -4.306728010282073749e-02 -2.016911798898069486e-01 -8.632521815482992189e-02 -1.061160443056385239e+00 2.414700537451224538e-01 2.391875827469742255e+00 1.738771411660159139e+00 1.821306887734474467e+00 1.530719628092378937e+00 -2.522970123060720021e-02 -2.923996304114926392e-01 -2.326111237674136079e-01 -7.095173137103826244e-01 1.896805458824704527e+00 -2.107972500304164498e+00 2.141756181794869096e-01 -1.991104921720471044e+00 9.994630869101868431e-02 -3.515996348425195484e-01 1.111362292373084260e-01 3.016218353755308890e-01 3.582123163780844832e-01 7.630146637278134580e-01 -3.826570495834116237e-01 -1.031343574622361370e+00 -1.864633026020597606e-01 4.056547318579774575e-01 2.068181655660947804e-01 -6.267304285916431850e-01 -7.749733209303568682e-01 2.060228279786577854e+00 -1.807417953223610985e+00 5.740518688135836101e-01 1.207669198453942494e+00 -2.961276231963884786e+00 3.042010563077557350e+00 -3.705878196566234767e-02 -1.290180999970396813e+00 -3.822350235793652296e+00 2.313192606021027053e+00 -9.393957590893687870e-01 -6.674170037286653034e-02 -8.579831719076544405e-02 5.687907009360487071e-02 -9.754040077145982590e-02 -2.105363455074051315e-01 -4.904286648982735253e-01 -4.423355703776316039e-01 1.121642545344739145e-01 -2.455712310265299181e-01 2.665820154125214669e-01 -6.787089698084006750e-01 -1.543197645987379518e+00 -2.113455782742094391e-01 -5.758086390592707104e-01 2.521026415779594299e+00 5.599809634409259829e+00 8.489795038883329870e-02 -5.842043000617445081e-01 4.428916296219774118e+00 -1.429817589639364450e-01 2.861991325096779448e+00 8.156974547927171582e-01 -1.145862324847587710e-01 7.771898558254172196e-01 -1.017433231581033048e+00 -4.377380575968142784e-02 3.031289090553313664e-02 1.883675115677648337e+00 -4.801641210489948075e-01 1.063816093417927044e+00 -1.748481185953085215e-01 -2.736431531514311316e-02 4.117908383693709151e-01 9.957334190964218790e-01 2.452073366630909135e-01 5.823111602713813492e-03 5.745219603129890495e-02 4.093297838917026032e-02 -3.831937548372460256e+00 -3.164437030359070618e-02 -5.063346874663307573e-02 2.911077771787971447e+00 5.532735213380863826e-01 1.062992482650528502e-03 1.675571598883061203e-02 -2.893150193039462081e-02 1.717996180217432611e-01 1.449542610425256228e+00 9.638051402811997209e-04 5.697883169399278400e-03 -6.777177574002682392e-02
